image_name,group_id,y_coord,x_coord,fold,y_true,y_pred,y_prob,correct
O013490.npz,2,19,309,1,0,1,0.9832732862126197,0
O013490.npz,2,19,310,1,0,1,0.9361341979812321,0
O013490.npz,2,19,311,1,0,1,0.8500167410474109,0
O013490.npz,2,19,312,1,0,1,0.6161080352494748,0
O013490.npz,2,19,314,1,0,1,0.607400215879335,0
O013490.npz,2,19,315,1,0,1,0.6516803354358793,0
O013490.npz,2,19,316,1,0,1,0.6542819173709429,0
O013490.npz,2,19,317,1,0,1,0.7141440268650323,0
O013490.npz,2,19,318,1,0,1,0.6162223952184106,0
O013490.npz,2,19,319,1,0,1,0.5281715783683832,0
O013490.npz,2,19,320,1,0,1,0.6924687322112892,0
O013490.npz,2,19,321,1,0,1,0.8770809140063212,0
O013490.npz,2,19,322,1,0,1,0.7630542070194858,0
O013490.npz,2,19,323,1,0,1,0.8567328681647204,0
O013490.npz,2,19,324,1,0,1,0.8468310844175764,0
O013490.npz,2,19,325,1,0,1,0.7157295016552779,0
O013490.npz,2,19,326,1,0,1,0.7087457681576962,0
O013490.npz,2,19,327,1,0,1,0.6597623516429991,0
O013490.npz,2,19,328,1,0,1,0.9025584217961611,0
O013490.npz,2,19,329,1,0,1,0.9555767923028976,0
O013490.npz,2,19,330,1,0,1,0.9905182132280083,0
O013490.npz,2,19,331,1,0,1,0.9892139505297222,0
O013490.npz,2,19,332,1,0,1,0.9798153048940489,0
O013490.npz,2,19,333,1,0,1,0.9798520916181443,0
O013490.npz,2,19,334,1,0,1,0.975377962217403,0
O013490.npz,2,19,335,1,0,1,0.9838592725477411,0
O013490.npz,2,19,336,1,0,1,0.9846524352849739,0
O013490.npz,2,19,337,1,0,1,0.979717657195803,0
O013490.npz,2,19,338,1,0,1,0.9761899259499776,0
O013490.npz,2,19,339,1,0,1,0.989609542076665,0
O013490.npz,2,19,340,1,0,1,0.9918893534012583,0
O013490.npz,2,19,341,1,0,1,0.9901741623540511,0
O013490.npz,2,19,342,1,0,1,0.994668128036184,0
O013490.npz,2,19,343,1,0,1,0.9954296823902035,0
O013490.npz,2,19,344,1,0,1,0.9956010827450353,0
O013490.npz,2,19,345,1,0,1,0.9955797917830779,0
O013490.npz,2,19,346,1,0,1,0.9930389362978735,0
O013490.npz,2,19,347,1,0,1,0.9786944036801094,0
O013490.npz,2,19,348,1,0,1,0.9211640975076504,0
O013490.npz,2,19,349,1,0,1,0.9347070867620475,0
O013490.npz,2,19,350,1,0,1,0.8660207890042119,0
O013490.npz,2,19,351,1,0,1,0.9051946735891513,0
O013490.npz,2,19,352,1,0,1,0.9531103528744339,0
O013490.npz,2,19,353,1,0,1,0.8455246712581462,0
O013490.npz,2,19,354,1,0,1,0.6063257968272733,0
O013490.npz,2,19,355,1,0,1,0.7629994642242022,0
O013490.npz,2,19,356,1,0,1,0.9367340383695372,0
O013490.npz,2,19,357,1,0,1,0.917596614810559,0
O013490.npz,2,19,358,1,0,1,0.9253702178801281,0
O013490.npz,2,19,359,1,0,1,0.9748477593934872,0
O013490.npz,2,19,360,1,0,1,0.9865735885174267,0
O013490.npz,2,19,361,1,0,1,0.9921676417581196,0
O013490.npz,2,19,362,1,0,1,0.9899561759278378,0
O013490.npz,2,19,363,1,0,1,0.9892869462594074,0
O013490.npz,2,19,364,1,0,1,0.9100206854277071,0
O013490.npz,2,19,366,1,0,1,0.5223667111430029,0
O013490.npz,2,20,90,1,1,0,0.2776285537039549,0
O013490.npz,2,20,91,1,1,0,0.16570750504286183,0
O013490.npz,2,20,92,1,1,0,0.07605593064472937,0
O013490.npz,2,20,93,1,1,0,0.06259565998386944,0
O013490.npz,2,20,94,1,1,0,0.03066705837127259,0
O013490.npz,2,20,95,1,1,0,0.025597789966259256,0
O013490.npz,2,20,108,1,1,0,0.4462567494582748,0
O013490.npz,2,20,110,1,1,0,0.38376669138518643,0
O013490.npz,2,20,111,1,1,0,0.255952840225361,0
O013490.npz,2,20,112,1,1,0,0.2276601786171068,0
O013490.npz,2,20,113,1,1,0,0.17176144788061934,0
O013490.npz,2,20,114,1,1,0,0.13829171544672847,0
O013490.npz,2,20,115,1,1,0,0.31815594832602045,0
O013490.npz,2,20,116,1,1,0,0.2771388861202652,0
O013490.npz,2,20,117,1,1,0,0.3818914046994956,0
O013490.npz,2,20,131,1,1,0,0.49144726322164917,0
O013490.npz,2,20,132,1,1,0,0.25645441229466875,0
O013490.npz,2,20,133,1,1,0,0.19053947141050445,0
O013490.npz,2,20,134,1,1,0,0.025081547578817913,0
O013490.npz,2,20,135,1,1,0,0.23746245053927229,0
O013490.npz,2,20,156,1,1,0,0.24117644681428252,0
O013490.npz,2,20,157,1,1,0,0.07196085671553555,0
O013490.npz,2,20,158,1,1,0,0.09909550425662628,0
O013490.npz,2,20,172,1,1,0,0.47880860856670143,0
O013490.npz,2,20,173,1,1,0,0.11392899584494477,0
O013490.npz,2,20,174,1,1,0,0.11347359176713208,0
O013490.npz,2,20,175,1,1,0,0.14276448836145125,0
O013490.npz,2,20,192,1,1,0,0.4014298056512631,0
O013490.npz,2,20,193,1,1,0,0.26574329768941274,0
O013490.npz,2,20,194,1,1,0,0.25258198414084915,0
O013490.npz,2,20,213,1,1,0,0.20674004329794393,0
O013490.npz,2,20,214,1,1,0,0.24924256466118416,0
O013490.npz,2,20,255,1,0,1,0.7943946415832808,0
O013490.npz,2,20,256,1,0,1,0.8251010263315494,0
O013490.npz,2,20,257,1,0,1,0.7944576841526165,0
O013490.npz,2,20,258,1,0,1,0.7028961638516936,0
O013490.npz,2,20,259,1,0,1,0.7310381906849729,0
O013490.npz,2,20,260,1,0,1,0.7260076600946519,0
O013490.npz,2,20,261,1,0,1,0.7465477514064418,0
O013490.npz,2,20,262,1,0,1,0.7886515334513493,0
O013490.npz,2,20,263,1,0,1,0.7183454758809178,0
O013490.npz,2,20,264,1,0,1,0.8086434702366778,0
O013490.npz,2,20,265,1,0,1,0.8816889349803321,0
O013490.npz,2,20,266,1,0,1,0.6314688713599687,0
O013490.npz,2,20,267,1,0,1,0.528605036146612,0
O013490.npz,2,20,268,1,0,1,0.7597230205492765,0
O013490.npz,2,20,269,1,0,1,0.8245932830140383,0
O013490.npz,2,20,270,1,0,1,0.833200318209562,0
O013490.npz,2,20,271,1,0,1,0.8856503307114731,0
O013490.npz,2,20,272,1,0,1,0.9912891972539308,0
O013490.npz,2,20,273,1,0,1,0.9953607798013904,0
O013490.npz,2,20,274,1,0,1,0.9976700871012463,0
O013490.npz,2,20,275,1,0,1,0.9962757324732222,0
O013490.npz,2,20,276,1,0,1,0.9926371775012742,0
O013490.npz,2,20,277,1,0,1,0.9944010252221377,0
O013490.npz,2,20,278,1,0,1,0.9956096995239428,0
O013490.npz,2,20,279,1,0,1,0.9948621366266334,0
O013490.npz,2,20,280,1,0,1,0.9958101971731744,0
O013490.npz,2,20,281,1,0,1,0.9968454470284193,0
O013490.npz,2,20,282,1,0,1,0.997988202580564,0
O013490.npz,2,20,283,1,0,1,0.9971026878272375,0
O013490.npz,2,20,284,1,0,1,0.9922170894112804,0
O013490.npz,2,20,285,1,0,1,0.9894723934212667,0
O013490.npz,2,20,286,1,0,1,0.987998699297401,0
O013490.npz,2,20,287,1,0,1,0.9879029413380984,0
O013490.npz,2,20,288,1,0,1,0.9213710728526073,0
O013490.npz,2,20,289,1,0,1,0.9370626666581638,0
O013490.npz,2,20,290,1,0,1,0.8866188962656446,0
O013490.npz,2,20,291,1,0,1,0.8786030730625441,0
O013490.npz,2,20,292,1,0,1,0.8633013280149622,0
O013490.npz,2,20,293,1,0,1,0.886294749583913,0
O013490.npz,2,20,294,1,0,1,0.863993418656149,0
O013490.npz,2,20,295,1,0,1,0.7669733146813337,0
O013490.npz,2,20,296,1,0,1,0.7332131465837755,0
O013490.npz,2,20,297,1,0,1,0.7493479471727656,0
O013490.npz,2,20,298,1,0,1,0.8744524676700546,0
O013490.npz,2,20,299,1,0,1,0.7449797509304756,0
O013490.npz,2,20,300,1,0,1,0.6816810738644621,0
O013490.npz,2,20,303,1,0,1,0.7455593358891306,0
O013490.npz,2,20,304,1,0,1,0.8247119263722431,0
O013490.npz,2,20,305,1,0,1,0.9057435578633036,0
O013490.npz,2,20,306,1,0,1,0.9577349804061533,0
O013490.npz,2,20,307,1,0,1,0.9089237886089072,0
O013490.npz,2,20,308,1,0,1,0.9422909439918526,0
O013490.npz,2,20,309,1,0,1,0.9451447059976629,0
O013490.npz,2,20,310,1,0,1,0.8852174707527407,0
O013490.npz,2,20,311,1,0,1,0.8421461701492875,0
O013490.npz,2,20,312,1,0,1,0.8375510621445204,0
O013490.npz,2,20,315,1,0,1,0.576737368169562,0
O013490.npz,2,20,317,1,0,1,0.6730166862473933,0
O013490.npz,2,20,318,1,0,1,0.5300245457864342,0
O013490.npz,2,20,319,1,0,1,0.8641796137427721,0
O013490.npz,2,20,320,1,0,1,0.9414965184539517,0
O013490.npz,2,20,321,1,0,1,0.9217439832887122,0
O013490.npz,2,20,322,1,0,1,0.9138210090627621,0
O013490.npz,2,20,323,1,0,1,0.9089469755442374,0
O013490.npz,2,20,324,1,0,1,0.8701031316349362,0
O013490.npz,2,20,325,1,0,1,0.7974756910416341,0
O013490.npz,2,20,326,1,0,1,0.8242986994594746,0
O013490.npz,2,20,327,1,0,1,0.8645494038321001,0
O013490.npz,2,20,328,1,0,1,0.9482085348145743,0
O013490.npz,2,20,329,1,0,1,0.9813853353199078,0
O013490.npz,2,20,330,1,0,1,0.9827045228344072,0
O013490.npz,2,20,331,1,0,1,0.9805036904413321,0
O013490.npz,2,20,332,1,0,1,0.9869702972381342,0
O013490.npz,2,20,333,1,0,1,0.9865899351858636,0
O013490.npz,2,20,334,1,0,1,0.9902171682862082,0
O013490.npz,2,20,335,1,0,1,0.9924664476611065,0
O013490.npz,2,20,336,1,0,1,0.991332532153951,0
O013490.npz,2,20,337,1,0,1,0.9898202396628382,0
O013490.npz,2,20,338,1,0,1,0.9834403181347255,0
O013490.npz,2,20,339,1,0,1,0.9951611867361464,0
O013490.npz,2,20,340,1,0,1,0.9962473145525977,0
O013490.npz,2,20,341,1,0,1,0.9956007413562343,0
O013490.npz,2,20,342,1,0,1,0.9940356868503208,0
O013490.npz,2,20,343,1,0,1,0.9926514953781179,0
O013490.npz,2,20,344,1,0,1,0.9908933563528972,0
O013490.npz,2,20,345,1,0,1,0.9830818162915896,0
O013490.npz,2,20,346,1,0,1,0.9297606485980449,0
O013490.npz,2,20,347,1,0,1,0.8943367986366972,0
O013490.npz,2,20,348,1,0,1,0.9276126681006472,0
O013490.npz,2,20,349,1,0,1,0.891480172559197,0
O013490.npz,2,20,350,1,0,1,0.8875490714252302,0
O013490.npz,2,20,351,1,0,1,0.9005058270804521,0
O013490.npz,2,20,352,1,0,1,0.8734195540966742,0
O013490.npz,2,20,353,1,0,1,0.8775671826146738,0
O013490.npz,2,20,354,1,0,1,0.836515400425849,0
O013490.npz,2,20,355,1,0,1,0.8810976273405633,0
O013490.npz,2,20,356,1,0,1,0.8324741844281153,0
O013490.npz,2,20,357,1,0,1,0.7961732242618657,0
O013490.npz,2,20,358,1,0,1,0.8907972660708592,0
O013490.npz,2,20,359,1,0,1,0.9877969136122902,0
O013490.npz,2,20,360,1,0,1,0.9959393669415875,0
O013490.npz,2,20,361,1,0,1,0.9971634632780193,0
O013490.npz,2,20,362,1,0,1,0.9945781242953083,0
O013490.npz,2,20,363,1,0,1,0.98539924166747,0
O013490.npz,2,20,364,1,0,1,0.9367266188587566,0
O013490.npz,2,20,365,1,0,1,0.6624357951793558,0
O013490.npz,2,20,366,1,0,1,0.756670604352902,0
O013490.npz,2,21,76,1,1,0,0.4139726289990767,0
O013490.npz,2,21,77,1,1,0,0.31052641936349906,0
O013490.npz,2,21,90,1,1,0,0.22975720112634995,0
O013490.npz,2,21,91,1,1,0,0.19090068109061695,0
O013490.npz,2,21,92,1,1,0,0.06547426813782525,0
O013490.npz,2,21,93,1,1,0,0.057223586579049135,0
O013490.npz,2,21,94,1,1,0,0.038731429256131086,0
O013490.npz,2,21,95,1,1,0,0.020161451354308104,0
O013490.npz,2,21,96,1,1,0,0.06441438060186674,0
O013490.npz,2,21,112,1,1,0,0.16364981148609833,0
O013490.npz,2,21,113,1,1,0,0.12262391591288987,0
O013490.npz,2,21,114,1,1,0,0.13867181641557377,0
O013490.npz,2,21,115,1,1,0,0.2958990318348618,0
O013490.npz,2,21,116,1,1,0,0.37597060106383334,0
O013490.npz,2,21,117,1,1,0,0.42651087438400753,0
O013490.npz,2,21,133,1,1,0,0.09541584561558214,0
O013490.npz,2,21,134,1,1,0,0.09369493319066165,0
O013490.npz,2,21,135,1,1,0,0.30690720301124214,0
O013490.npz,2,21,156,1,1,0,0.3130848148686257,0
O013490.npz,2,21,157,1,1,0,0.07759017985923668,0
O013490.npz,2,21,158,1,1,0,0.044974217738419434,0
O013490.npz,2,21,159,1,1,0,0.10709770341277099,0
O013490.npz,2,21,160,1,1,0,0.48391192296937735,0
O013490.npz,2,21,164,1,1,0,0.46655393253398486,0
O013490.npz,2,21,165,1,1,0,0.3903582080875549,0
O013490.npz,2,21,166,1,1,0,0.386249512078306,0
O013490.npz,2,21,173,1,1,0,0.3755579490201461,0
O013490.npz,2,21,174,1,1,0,0.22507590946553294,0
O013490.npz,2,21,175,1,1,0,0.09603339500589471,0
O013490.npz,2,21,176,1,1,0,0.49332097158289573,0
O013490.npz,2,21,192,1,1,0,0.20215142408742723,0
O013490.npz,2,21,193,1,1,0,0.06383885565560783,0
O013490.npz,2,21,194,1,1,0,0.3068924637692589,0
O013490.npz,2,21,214,1,1,0,0.3975582924915339,0
O013490.npz,2,21,256,1,0,1,0.8345100597436823,0
O013490.npz,2,21,257,1,0,1,0.7191566441953673,0
O013490.npz,2,21,258,1,0,1,0.6619035167546896,0
O013490.npz,2,21,259,1,0,1,0.6866396385201556,0
O013490.npz,2,21,260,1,0,1,0.6196002740448792,0
O013490.npz,2,21,261,1,0,1,0.806091131565455,0
O013490.npz,2,21,262,1,0,1,0.7919392832636103,0
O013490.npz,2,21,263,1,0,1,0.6771346500756866,0
O013490.npz,2,21,264,1,0,1,0.7373762491956897,0
O013490.npz,2,21,265,1,0,1,0.7161276710796317,0
O013490.npz,2,21,266,1,0,1,0.5237256983893811,0
O013490.npz,2,21,267,1,0,1,0.5509025370331531,0
O013490.npz,2,21,268,1,0,1,0.5096903347353783,0
O013490.npz,2,21,269,1,0,1,0.8271973019229358,0
O013490.npz,2,21,270,1,0,1,0.895481875048067,0
O013490.npz,2,21,271,1,0,1,0.8863809595292246,0
O013490.npz,2,21,272,1,0,1,0.9397481385209119,0
O013490.npz,2,21,273,1,0,1,0.9958534606176951,0
O013490.npz,2,21,274,1,0,1,0.988173009378176,0
O013490.npz,2,21,275,1,0,1,0.9953489150393607,0
O013490.npz,2,21,276,1,0,1,0.99792107154203,0
O013490.npz,2,21,277,1,0,1,0.9980305657375173,0
O013490.npz,2,21,278,1,0,1,0.9970580730194577,0
O013490.npz,2,21,279,1,0,1,0.9962049000765851,0
O013490.npz,2,21,280,1,0,1,0.9972291236911114,0
O013490.npz,2,21,281,1,0,1,0.9934029442629835,0
O013490.npz,2,21,282,1,0,1,0.9940253582487281,0
O013490.npz,2,21,283,1,0,1,0.9885859949438015,0
O013490.npz,2,21,284,1,0,1,0.9927771638632091,0
O013490.npz,2,21,285,1,0,1,0.9890325903373915,0
O013490.npz,2,21,286,1,0,1,0.990213070296224,0
O013490.npz,2,21,287,1,0,1,0.9821062084160244,0
O013490.npz,2,21,288,1,0,1,0.9354730931186822,0
O013490.npz,2,21,289,1,0,1,0.9177854113612064,0
O013490.npz,2,21,290,1,0,1,0.9134592234124124,0
O013490.npz,2,21,291,1,0,1,0.8988171589127311,0
O013490.npz,2,21,292,1,0,1,0.8948404842297404,0
O013490.npz,2,21,293,1,0,1,0.8935962697931027,0
O013490.npz,2,21,294,1,0,1,0.8192065357465232,0
O013490.npz,2,21,295,1,0,1,0.6203867853463094,0
O013490.npz,2,21,296,1,0,1,0.6244748848456257,0
O013490.npz,2,21,297,1,0,1,0.5773374346378647,0
O013490.npz,2,21,299,1,0,1,0.5044715904741152,0
O013490.npz,2,21,303,1,0,1,0.667173193649996,0
O013490.npz,2,21,304,1,0,1,0.7306758130339648,0
O013490.npz,2,21,305,1,0,1,0.8328880359182397,0
O013490.npz,2,21,306,1,0,1,0.8145474727958484,0
O013490.npz,2,21,307,1,0,1,0.8117464529591177,0
O013490.npz,2,21,308,1,0,1,0.7922367721690622,0
O013490.npz,2,21,309,1,0,1,0.8049308567347729,0
O013490.npz,2,21,310,1,0,1,0.7784886057009254,0
O013490.npz,2,21,311,1,0,1,0.778001094665416,0
O013490.npz,2,21,312,1,0,1,0.7909720686912823,0
O013490.npz,2,21,313,1,0,1,0.6265388758116697,0
O013490.npz,2,21,317,1,0,1,0.5368983347434979,0
O013490.npz,2,21,318,1,0,1,0.6246770593241363,0
O013490.npz,2,21,319,1,0,1,0.9318860747763622,0
O013490.npz,2,21,320,1,0,1,0.9530141825734005,0
O013490.npz,2,21,321,1,0,1,0.9677505421270176,0
O013490.npz,2,21,322,1,0,1,0.9713309242112987,0
O013490.npz,2,21,323,1,0,1,0.9314666523720715,0
O013490.npz,2,21,324,1,0,1,0.9403624594514581,0
O013490.npz,2,21,325,1,0,1,0.941446376524148,0
O013490.npz,2,21,326,1,0,1,0.9368103049769868,0
O013490.npz,2,21,327,1,0,1,0.9596249264171461,0
O013490.npz,2,21,328,1,0,1,0.9656954292805053,0
O013490.npz,2,21,329,1,0,1,0.9801482691710104,0
O013490.npz,2,21,330,1,0,1,0.9783259179661441,0
O013490.npz,2,21,331,1,0,1,0.9771611950603567,0
O013490.npz,2,21,332,1,0,1,0.9876204829702577,0
O013490.npz,2,21,333,1,0,1,0.9875322336981821,0
O013490.npz,2,21,334,1,0,1,0.9884534800168044,0
O013490.npz,2,21,335,1,0,1,0.9902163819473953,0
O013490.npz,2,21,336,1,0,1,0.991184251630913,0
O013490.npz,2,21,337,1,0,1,0.989213199950214,0
O013490.npz,2,21,338,1,0,1,0.9847239561184682,0
O013490.npz,2,21,339,1,0,1,0.9642546547286417,0
O013490.npz,2,21,340,1,0,1,0.9667814039809397,0
O013490.npz,2,21,341,1,0,1,0.9659139047289874,0
O013490.npz,2,21,342,1,0,1,0.9320966389147345,0
O013490.npz,2,21,343,1,0,1,0.8949333576067569,0
O013490.npz,2,21,344,1,0,1,0.8983082294382403,0
O013490.npz,2,21,345,1,0,1,0.8931959217125479,0
O013490.npz,2,21,346,1,0,1,0.8846455952573684,0
O013490.npz,2,21,347,1,0,1,0.8716836723603797,0
O013490.npz,2,21,348,1,0,1,0.8512070866394571,0
O013490.npz,2,21,349,1,0,1,0.8599867425441132,0
O013490.npz,2,21,350,1,0,1,0.8567504721651175,0
O013490.npz,2,21,351,1,0,1,0.8574570237486985,0
O013490.npz,2,21,352,1,0,1,0.8425292144882062,0
O013490.npz,2,21,353,1,0,1,0.8539036750229126,0
O013490.npz,2,21,354,1,0,1,0.7471441699388113,0
O013490.npz,2,21,355,1,0,1,0.7040242202338007,0
O013490.npz,2,21,356,1,0,1,0.8655994103382498,0
O013490.npz,2,21,357,1,0,1,0.9533270488992334,0
O013490.npz,2,21,358,1,0,1,0.9406129236586515,0
O013490.npz,2,21,359,1,0,1,0.9375598386852121,0
O013490.npz,2,21,360,1,0,1,0.939162589003543,0
O013490.npz,2,21,361,1,0,1,0.9427001565567604,0
O013490.npz,2,21,362,1,0,1,0.9750829080232415,0
O013490.npz,2,21,363,1,0,1,0.9809881923209907,0
O013490.npz,2,21,364,1,0,1,0.8553550034169997,0
O013490.npz,2,21,365,1,0,1,0.7847937193769242,0
O013490.npz,2,21,366,1,0,1,0.8376159338350521,0
O013490.npz,2,22,77,1,1,0,0.26087151369624795,0
O013490.npz,2,22,91,1,1,0,0.23865378649459673,0
O013490.npz,2,22,92,1,1,0,0.06551738987786544,0
O013490.npz,2,22,93,1,1,0,0.060819932063088694,0
O013490.npz,2,22,94,1,1,0,0.06527283666452524,0
O013490.npz,2,22,95,1,1,0,0.0563101033487923,0
O013490.npz,2,22,96,1,1,0,0.03829451411989697,0
O013490.npz,2,22,97,1,1,0,0.25956016150513245,0
O013490.npz,2,22,113,1,1,0,0.3325948020281811,0
O013490.npz,2,22,114,1,1,0,0.3434678990049512,0
O013490.npz,2,22,115,1,1,0,0.3647234132558808,0
O013490.npz,2,22,116,1,1,0,0.3484608217133281,0
O013490.npz,2,22,117,1,1,0,0.3874507035108043,0
O013490.npz,2,22,133,1,1,0,0.1575295661964101,0
O013490.npz,2,22,134,1,1,0,0.09320621593391838,0
O013490.npz,2,22,135,1,1,0,0.4730453812333073,0
O013490.npz,2,22,156,1,1,0,0.278281292425541,0
O013490.npz,2,22,157,1,1,0,0.11337579737650312,0
O013490.npz,2,22,158,1,1,0,0.08614974119644449,0
O013490.npz,2,22,159,1,1,0,0.25609858552709297,0
O013490.npz,2,22,160,1,1,0,0.432473455329422,0
O013490.npz,2,22,165,1,1,0,0.23748444085730053,0
O013490.npz,2,22,166,1,1,0,0.21400710606822423,0
O013490.npz,2,22,167,1,1,0,0.20691330837595653,0
O013490.npz,2,22,168,1,1,0,0.4213623717129761,0
O013490.npz,2,22,172,1,1,0,0.286148458047062,0
O013490.npz,2,22,173,1,1,0,0.21122762004950602,0
O013490.npz,2,22,174,1,1,0,0.2589715736948932,0
O013490.npz,2,22,175,1,1,0,0.08199041431159354,0
O013490.npz,2,22,176,1,1,0,0.20002270599892916,0
O013490.npz,2,22,192,1,1,0,0.08438545476515581,0
O013490.npz,2,22,193,1,1,0,0.04377178237665346,0
O013490.npz,2,22,194,1,1,0,0.31347839503572056,0
O013490.npz,2,22,257,1,0,1,0.6551078153857158,0
O013490.npz,2,22,258,1,0,1,0.7485018432646409,0
O013490.npz,2,22,259,1,0,1,0.8062778691768149,0
O013490.npz,2,22,260,1,0,1,0.8545209093836287,0
O013490.npz,2,22,261,1,0,1,0.790569710900374,0
O013490.npz,2,22,262,1,0,1,0.7641150712445811,0
O013490.npz,2,22,263,1,0,1,0.7277208542879656,0
O013490.npz,2,22,264,1,0,1,0.7642441618512159,0
O013490.npz,2,22,265,1,0,1,0.7287200051238312,0
O013490.npz,2,22,268,1,0,1,0.5257627432571879,0
O013490.npz,2,22,269,1,0,1,0.8629991502116823,0
O013490.npz,2,22,270,1,0,1,0.9078494266684507,0
O013490.npz,2,22,271,1,0,1,0.8949274850252109,0
O013490.npz,2,22,272,1,0,1,0.9002290433137854,0
O013490.npz,2,22,273,1,0,1,0.8574497860184901,0
O013490.npz,2,22,274,1,0,1,0.5755435061991756,0
O013490.npz,2,22,275,1,0,1,0.8600134827957552,0
O013490.npz,2,22,276,1,0,1,0.9197376935551063,0
O013490.npz,2,22,277,1,0,1,0.9935691316637569,0
O013490.npz,2,22,278,1,0,1,0.9965618187535622,0
O013490.npz,2,22,279,1,0,1,0.9966381985329528,0
O013490.npz,2,22,280,1,0,1,0.9961204146061551,0
O013490.npz,2,22,281,1,0,1,0.9819112980561051,0
O013490.npz,2,22,282,1,0,1,0.8461796696614224,0
O013490.npz,2,22,284,1,0,1,0.5620789056245075,0
O013490.npz,2,22,285,1,0,1,0.7850294459147922,0
O013490.npz,2,22,286,1,0,1,0.9260314634261376,0
O013490.npz,2,22,287,1,0,1,0.9363914553699485,0
O013490.npz,2,22,288,1,0,1,0.9249124109091625,0
O013490.npz,2,22,289,1,0,1,0.9308335125467371,0
O013490.npz,2,22,290,1,0,1,0.9056048020908523,0
O013490.npz,2,22,291,1,0,1,0.8867496672954948,0
O013490.npz,2,22,292,1,0,1,0.8502403907843108,0
O013490.npz,2,22,293,1,0,1,0.838369923630004,0
O013490.npz,2,22,294,1,0,1,0.7311527844209047,0
O013490.npz,2,22,295,1,0,1,0.6714562605656207,0
O013490.npz,2,22,296,1,0,1,0.7009503356392073,0
O013490.npz,2,22,297,1,0,1,0.7183334418360108,0
O013490.npz,2,22,298,1,0,1,0.6099853609723361,0
O013490.npz,2,22,299,1,0,1,0.5266475760478485,0
O013490.npz,2,22,304,1,0,1,0.6077379250587144,0
O013490.npz,2,22,305,1,0,1,0.6425091990094541,0
O013490.npz,2,22,306,1,0,1,0.7671180122553652,0
O013490.npz,2,22,307,1,0,1,0.8022056158994463,0
O013490.npz,2,22,308,1,0,1,0.8023285451692882,0
O013490.npz,2,22,309,1,0,1,0.8086081244989456,0
O013490.npz,2,22,310,1,0,1,0.7905790782734725,0
O013490.npz,2,22,311,1,0,1,0.8520601534713854,0
O013490.npz,2,22,312,1,0,1,0.8371017357007189,0
O013490.npz,2,22,313,1,0,1,0.776481897132133,0
O013490.npz,2,22,315,1,0,1,0.5422310244133254,0
O013490.npz,2,22,317,1,0,1,0.6597031217711,0
O013490.npz,2,22,318,1,0,1,0.8267694080015701,0
O013490.npz,2,22,319,1,0,1,0.9541822099519023,0
O013490.npz,2,22,320,1,0,1,0.9346048174462398,0
O013490.npz,2,22,321,1,0,1,0.9369977762831162,0
O013490.npz,2,22,322,1,0,1,0.9457877154036042,0
O013490.npz,2,22,323,1,0,1,0.8310613312904647,0
O013490.npz,2,22,324,1,0,1,0.7705958381123957,0
O013490.npz,2,22,325,1,0,1,0.7766416956118353,0
O013490.npz,2,22,326,1,0,1,0.923253111300903,0
O013490.npz,2,22,327,1,0,1,0.94649590028491,0
O013490.npz,2,22,328,1,0,1,0.9606805621837968,0
O013490.npz,2,22,329,1,0,1,0.9751446321809021,0
O013490.npz,2,22,330,1,0,1,0.9752962865848755,0
O013490.npz,2,22,331,1,0,1,0.9745338829664034,0
O013490.npz,2,22,332,1,0,1,0.9879728507721325,0
O013490.npz,2,22,333,1,0,1,0.9886585029035884,0
O013490.npz,2,22,334,1,0,1,0.9752433804621468,0
O013490.npz,2,22,335,1,0,1,0.9805250634715501,0
O013490.npz,2,22,336,1,0,1,0.9840197116943907,0
O013490.npz,2,22,337,1,0,1,0.9160841429548037,0
O013490.npz,2,22,338,1,0,1,0.9263729436388985,0
O013490.npz,2,22,339,1,0,1,0.9349874690592213,0
O013490.npz,2,22,340,1,0,1,0.9218798302570897,0
O013490.npz,2,22,341,1,0,1,0.9033331082811691,0
O013490.npz,2,22,342,1,0,1,0.8831481673063868,0
O013490.npz,2,22,343,1,0,1,0.7638512480665637,0
O013490.npz,2,22,345,1,0,1,0.5577880734106335,0
O013490.npz,2,22,346,1,0,1,0.8063722356139221,0
O013490.npz,2,22,347,1,0,1,0.8170966729651926,0
O013490.npz,2,22,348,1,0,1,0.8042427058167244,0
O013490.npz,2,22,349,1,0,1,0.811978937440634,0
O013490.npz,2,22,350,1,0,1,0.8134448476137542,0
O013490.npz,2,22,351,1,0,1,0.8123375316560574,0
O013490.npz,2,22,352,1,0,1,0.7785118160907301,0
O013490.npz,2,22,353,1,0,1,0.775063261009729,0
O013490.npz,2,22,354,1,0,1,0.8180731715789219,0
O013490.npz,2,22,355,1,0,1,0.7698756683221737,0
O013490.npz,2,22,356,1,0,1,0.6981808563729016,0
O013490.npz,2,22,357,1,0,1,0.7348990263769257,0
O013490.npz,2,22,358,1,0,1,0.8749172944149048,0
O013490.npz,2,22,359,1,0,1,0.8960602088782919,0
O013490.npz,2,22,360,1,0,1,0.8932543114312581,0
O013490.npz,2,22,361,1,0,1,0.9190131739896715,0
O013490.npz,2,22,362,1,0,1,0.9492802823025158,0
O013490.npz,2,22,363,1,0,1,0.6179685196635614,0
O013490.npz,2,22,364,1,0,1,0.8244391920263135,0
O013490.npz,2,22,365,1,0,1,0.8781155450239955,0
O013490.npz,2,22,366,1,0,1,0.8704901799811577,0
